menu_id	ice_t_id	menu_t_id	stor_m_price	stor_m_name	stor_m_cal	stor_m_info	stor_m_img
48	0	1	4200	블루문 에이드	212	달콤한 청포도와 상큼한 사과향이 어우러진 청량감 있는 맛이 특징, 푸른빛 컬러와 바닷속을 연상시키는 스프링클 토핑이 더해져 눈과 입이 즐거운 시그니처 에이드	e_blumoo_ade
59	0	0	4700	버블 크림 밀크티	319	베르가못 향과 우롱티의 밸런스를 잡아 풍부하고 깊은 맛과 크림의 부드러움을 함께 느끼고, 타피오카 펄의 쫄깃한 식감까지 즐길 수 있는 음료	e_bubcmil_mt
60	1	0	4200	밀크티	232	잉글리시 브랙퍼스트와 바닐라향이 어우러져 따뜻한 우유에 은은하게 퍼지는 향이 돋보이는 음료	e_mil_mt
60	0	0	4200	밀크티	167	잉글리시 브랙퍼스트와 바닐라향이 어우러져 따뜻한 우유에 은은하게 퍼지는 향이 돋보이는 음료	e_imil_mt
69	1	0	3000	에스프레소	8	정통 이탈리안 방식으로 고압을 이용하여 빠르게 추출된 커피. 모든 음료의 기본	e_esp_caf
72	1	0	3200	에스프레소 마끼아또	14	진한 에스프레소 위의 부드러운 우유 거품이 조화를 이뤄 에스프레소를 부드럽게 느낄 수 있는 커피	e_espma_caf
71	1	0	3200	에스프레소 콘파냐	47	진한 에스프레소 위에 달콤한 휘핑을 더한 음료로 에스프레소를 달콤하게 즐길 수 있는 커피	e_espcon_caf
73	1	0	3200	카페 아메리카노	16	구운 견과류의 고소한 향미와 다크초콜렛의 Bitter sweet 깊고 깔끔한 애프터테이스트가 특징인 이디야의 대표 음료	e_ame_caf
73	0	0	3200	카페 아메리카노	16	구운 견과류의 고소한 향미와 다크초콜렛의 Bitter sweet 깊고 깔끔한 애프터테이스트가 특징인 이디야의 대표 음료	e_iame_caf
83	1	0	4500	카페 라떼	203	진한 에스프레소와 부드러운 우유가 만나 고소한 풍미를 더하는 메뉴. 가장 대중적인 메뉴	e_caflat_caf
83	0	0	4500	카페 라떼	142	진한 에스프레소와 부드러운 우유가 만나 고소한 풍미를 더하는 메뉴. 가장 대중적인 메뉴	e_icaflat_caf
84	1	0	4500	카푸치노	129	에스프레소에 부드러운 우유 거품을 풍부하게 올린 음료. 시나몬 파우더가 첨가되어 강렬한 향과 커피의 풍부함을 즐길 수 있는 음료	e_cappu_caf
84	0	0	4500	카푸치노	145	에스프레소에 부드러운 우유 거품을 풍부하게 올린 음료. 시나몬 파우더가 첨가되어 강렬한 향과 커피의 풍부함을 즐길 수 있는 음료	e_icappu_caf
90	1	0	4500	카페 모카	424	모카시럽을 만나 한층 풍부해진 에스프레소에 우유로 부드러움을 더한 달콤한 휘핑크림이 곁들여진 음료	e_cafmoc_caf
90	0	0	4500	카페 모카	353	모카시럽을 만나 한층 풍부해진 에스프레소에 우유로 부드러움을 더한 달콤한 휘핑크림이 곁들여진 음료	e_icafmoc_caf
82	1	0	4500	카라멜 마끼아또	285	폼 밀크 속에 감춰진 카라멜의 달콤함과 에스프레소의 진한 맛이 돋보이는 인기 메뉴	e_carmac_caf
82	0	0	4500	카라멜 마끼아또	250	폼 밀크 속에 감춰진 카라멜의 달콤함과 에스프레소의 진한 맛이 돋보이는 인기 메뉴	e_icarmac_caf
80	1	0	4500	바닐라 라떼	303	부드러운 바닐라 라떼레 은은한 바닐라 향이 더해져 더욱 달콤하게 즐길 수 있는 음료	e_vanlat_caf
80	0	0	4500	바닐라 라떼	245	부드러운 바닐라 라떼레 은은한 바닐라 향이 더해져 더욱 달콤하게 즐길 수 있는 음료	e_ivanlat_caf
91	1	0	4500	화이트 초콜릿 모카	420	화이트 초콜렛과 에스프레소의 조화로운 만남에 달콤한 휘핑크림까지 함께 즐길 수 있는 음료	e_wchomo_caf
91	0	0	4500	화이트 초콜릿 모카	362	화이트 초콜렛과 에스프레소의 조화로운 만남에 달콤한 휘핑크림까지 함께 즐길 수 있는 음료	e_iwchomo_caf
89	1	0	4900	민트 모카	484	상쾌한 민트향이 더해진 진한 모카와 부드러운 휘핑크림이 잘 어울리는 음료	e_minmoc_caf
89	0	0	4900	민트 모카	420	상쾌한 민트향이 더해진 진한 모카와 부드러운 휘핑크림이 잘 어울리는 음료	e_iminmoc_caf
73	0	0	3500	콜드브루 아메리카노	12	블렌딩을 통해 커피의 깊은 단맛과 바디감, 균형잡힌 밸런스를 느낄수 있는 시원한 콜드브루 커피	e_colbam_caf
85	0	0	4500	콜드브루 라떼	134	콜드브루 만의 깔끔하고 쌉싸름한 풍미가 고소한 우유와 만나 누구나 부담없이 즐길 수 있는 음료	e_colblat_caf
86	0	1	4500	콜드브루 니트로	14	이디야 만의 질소 투입 방식을 통해 신선하고 부드러운 거품과 목넘김, 풍미를 느낄 수 있는 커피	e_colbni_caf
86	0	0	4700	연유 콜드브루	282	베트남풍 연유의 달콤한 맛과 밸런스 잡힌 콜드브루가 어우려져 특색있게 즐길 수 있는 음료	e_condcolb_caf
86	0	0	4200	흑당 콜드브루	239	밸런스 잡힌 콜드브루에 진하고 달콤한 흑당과 고소한 우유가 어우러진 커피 음료	e_bscolb_caf
92	0	0	4900	콜드브루 화이트 비엔나	267	달콤한 크림과 화이트 초콜릿 향, 아이리쉬 크림향이 더해져 콜드브루의 풍미가 잘 어우러진 음료	e_colbwb_caf
81	1	0	4500	연유 카페 라떼	386	베트남풍 연유의 달콤한 맛과 에스프레소가 절묘하게 어우러져 누구나 쉽게 즐길 수 있는 부드러운 커피음료	e_condlat_caf
81	0	0	4500	연유 카페 라떼	354	베트남풍 연유의 달콤한 맛과 에스프레소가 절묘하게 어우러져 누구나 쉽게 즐길 수 있는 부드러운 커피음료	e_icondlat_caf
83	0	0	4700	넛츠 크림 라떼	429	부드러운 크림과 에스프레소, 너티 플레이버가 어우러져 만들어진 완벽한 한잔의 라떼	e_nuclat_caf
94	0	1	4700	아포카토 오리지널	171	대중들에게 가장 친숙한 타임의 아포카토로 빙볼에 에스프레소와 아몬드를 토핑한 제품	e_apo_caf
109	0	0	4200	살얼음 식혜	219	밥알이 씹히는 정성 가득 식혜에 살얼음을 띄워 더욱 시원하게 즐길 수 있는 메뉴	e_sal_tea
112	1	0	3200	그린 루이보스	8	복숭아 한 조각을 베어 문 잔향이 입안에 남는 맑은 수색의 루이보스 티	e_grui_tea
112	0	0	3200	그린 루이보스	8	복숭아 한 조각을 베어 문 잔향이 입안에 남는 맑은 수색의 루이보스 티	e_igrui_tea
110	1	0	3200	샤인 히비스커스	6	사과, 오렌지, 레몬 그라스 등이 블렌딩 된 과일향 가듯한 새콤달콤한 맛의 허브티	e_shihi_tea
110	0	0	3200	샤인 히비스커스	6	사과, 오렌지, 레몬 그라스 등이 블렌딩 된 과일향 가듯한 새콤달콤한 맛의 허브티	e_ishihi_tea
99	1	0	3200	스프링 캐모마일	8	캐모마일과 루이보스, 레몬그라스 등이 블렌딩 되어 은은함이 돋보이는 허브티	e_spchamo_tea
99	0	0	3200	스프링 캐모마일	8	캐모마일과 루이보스, 레몬그라스 등이 블렌딩 되어 은은함이 돋보이는 허브티	e_ispchamo_tea
100	1	0	3200	퓨어 페퍼민트	5	입안 가득 청량함이 느껴지는 샹쾌한 허브티	e_pupep_tea
100	0	0	3200	퓨어 페퍼민트	5	입안 가득 청량함이 느껴지는 샹쾌한 허브티	e_ipupep_tea
102	1	0	3200	피치 얼그레이 	8	깊고 그윽한 홍차와 달콤한 복숭아 향이 어우러지는 깔끔한 맛의 얼그레이 티	e_pearg_tea
102	0	0	3200	피치 얼그레이 	8	깊고 그윽한 홍차와 달콤한 복숭아 향이 어우러지는 깔끔한 맛의 얼그레이 티	e_ipearg_tea
106	1	0	4500	자몽 네이블 오렌지	196	자몽청에 오렌지, 귤, 로즈힙, 사과, 파인애플 등을 넣어 부드러운 신맛과 오렌지 향을 즐길 수 있는 블렌딩 티	e_grafor_tea
106	0	0	5200	자몽 네이블 오렌지	322	자몽청에 오렌지, 귤, 로즈힙, 사과, 파인애플 등을 넣어 부드러운 신맛과 오렌지 향을 즐길 수 있는 블렌딩 티	e_igrafor_tea
104	1	0	4500	유자 피나콜라다	197	유자청에 사과, 파인애플, 히비스커스, 로즈힙 열매, 코코넛 등을 넣어 신맛에 달콤한 향의 밸런스가 좋은 블랜딩 티	e_yuzpi_tea
104	0	0	5200	유자 피나콜라다	291	유자청에 사과, 파인애플, 히비스커스, 로즈힙 열매, 코코넛 등을 넣어 신맛에 달콤한 향의 밸런스가 좋은 블랜딩 티	e_iyuzpI_tea
113	1	0	4200	석류 오리지널	210	석류 특유의 산뜻한 향과 깔끔한 뒷맛이 느껴지며, 과육이 한알한알 살아있는 붉은빛의 매력적인 과일차	e_pome_tea
113	1	0	4500	석류 애플라임	220	산뜻한 석류에 다양한 과일과 꽃, 그리고 샴페인의 향이 더해져 보다 깊고 중후한 맛이 느껴지는 블렌딩 티	e_pomeal_tea
113	0	0	5200	석류 애플라임	346	산뜻한 석류에 다양한 과일과 꽃, 그리고 샴페인의 향이 더해져 보다 깊고 중후한 맛이 느껴지는 블렌딩 티	e_ipomeal_tea
101	0	0	2900	복숭아 아이스티	165	홍차의 깊은 맛과 풍부한 복숭아 향이 어우러진 달콤한 여름철 인기 음료	e_peai_tea
105	0	0	2900	레몬 아이스티	158	입안 가득 상큼한 레몬향이 퍼지는 새콤달콤한 맛의 아이스티	e_lemo_tea
104	1	0	4200	유자차	187	국내산 고흥 유자를 사용하고 유자 과육이 풍부한 홈메이드 방식의 달콤한 과일 차	e_yuz_tea
106	1	0	4200	자몽차	186	풍부한 자몽 과육으로 신맛과 쓴맛을 내어 천연의 자몽의 맛을 내는 과일차	e_graf_tea
97	1	0	4200	생강차	235	생강 특유의 진하고 풍부한 맛과 향미를 느낄수 있으며, 은은하고 부드러운 단맛의 유자와 꿀이 더해진 음료	e_gint_tea
97	0	0	4200	생강차	235	생강 특유의 진하고 풍부한 맛과 향미를 느낄수 있으며, 은은하고 부드러운 단맛의 유자와 꿀이 더해진 음료	e_igint_tea
96	1	1	4200	쌍화차	212	전통 쌍화차의 느낌을 재해석해서 다양한 연령층이 즐길 수 있도록 은은한 향과 고소함을 강조한 음료	e_ssng_tea
96	0	1	4200	쌍화차	212	전통 쌍화차의 느낌을 재해석해서 다양한 연령층이 즐길 수 있도록 은은한 향과 고소함을 강조한 음료	e_issang_tea
119	0	0	4500	홍시주스	247	부드럽고 달콤한 홍시 본연의 맛을 느낄 수 있는 음료	e_hongsi_jui
120	0	0	4500	골드 키위 주스	265	고급 골드키위를 사용하여 비타민 C가 풍부하고 상큼한 음료	e_kiwi_jui
117	0	0	4500	딸기 주스	270	국내산 딸기 과육을 그대로 넣어 새콤하고 달콤한 딸기 본연의 맛을 느낄 수 있는 음료	e_str_jui
114	0	0	4500	생과일 수박 주스	72	생과일을 그대로 담아 청량하고 시원한 수박 주스	e_watm_jui
114	0	0	4500	생과일 수박 리프레싱 모히또	165	생과일 수박에 상큼한 레몬과 향긋한 모히또 베이스가 더해져 더욱 청량하게 마실 수 있는 음료	e_watmmo_jui
121	0	0	4500	생과일 토마토 주스	128	생과일을 그대로 넣고 갈아 만들어 새콤달콤하고 시원한 토마토 주스	e_toma_jui
138	0	0	3700	디카페인 콜드브루 아메리카노	7	블렌딩을 통해 커피의 깊은 단맛과 바디감, 균형잡힌 밸런스를 느낄수 있는 시원한 콜드브루 커피	e_dcolbam_dcaf
132	0	0	4800	디카페인 콜드브루 라떼	130	콜드브루 만의 깔끔하고 쌉싸름한 풍미가 고소한 우유와 만나 누구나 부담없이 즐길 수 있는 음료	e_dcolblat_dcaf
138	0	1	4800	디카페인 콜드브루 니트로	9	이디야 만의 질소 투입 방식을 통해 신선하고 부드러운 거품과 목넘김, 풍미를 느낄 수 있는 커피	e_dcolbni_dcaf
134	0	0	5000	디카페인 연유 콜드브루	278	베트남풍 연유의 달콤한 맛과 밸런스 잡힌 콜드브루가 어우러져 특색 있게 즐길 수 있는 음료	e_dcondcolb_dcaf
138	0	0	4800	디카페인 버블 흑당 콜드브루	274	밸런스 잡힌 콜드브루에 진하고 달콤한 흑당과 쫄깃한 버블이 어우러진 커피 음료	e_dbubbscolb_dcaf
138	0	0	4500	디카페인 흑당 콜드브루	237	밸런스 잡힌 콜드브루에 진하고 달콤한 흑당과 고소한 우유가 어우러진 커피음료	e_dbscolb_dcaf
138	0	0	5200	디카페인 콜드브루 화이트 비엔나	265	달콤한 크림과 화이트 초콜릿 향, 아이리쉬크림향이 더해져 콜드브루의 풍미가 잘 어우러진 음료	e_dcolwv_dcaf
150	1	0	4200	고구마 라떼	344	호박고구마를 활용하여 달콤하고 고소한 고구마의 풍미가 진하게 느껴지는 음료	e_swpo_etc
150	0	0	4200	고구마 라떼	344	호박고구마를 활용하여 달콤하고 고소한 고구마의 풍미가 진하게 느껴지는 음료	e_iswpo_etc
149	1	0	4200	토피넛 라떼	306	다양한 견과류의 맛과 달콤한 코코아가 조화롭게 어우러진 달콤한 음료	e_toff_etc
149	0	0	4200	토피넛 라떼	306	다양한 견과류의 맛과 달콤한 코코아가 조화롭게 어우러진 달콤한 음료	e_itoff_etc
140	1	0	3700	12곡 라떼	290	몸에 이로운 곡물이 들어가 든든하고 포만감을 주는 메뉴, 한끼 식사 대용으로도 충분한 음료	e_12lat_etc
140	0	0	3700	12곡 라떼	239	몸에 이로운 곡물이 들어가 든든하고 포만감을 주는 메뉴, 한끼 식사 대용으로도 충분한 음료	e_i12lat_etc
147	1	0	4200	민트 초콜릿	397	상쾌한 민트향이 가득한 진한 초코렛위에 달콤한 휘핑크림으로 마무리한 인기메뉴	e_mincho_etc
147	0	0	4200	민트 초콜릿	342	상쾌한 민트향이 가득한 진한 초코렛위에 달콤한 휘핑크림으로 마무리한 인기메뉴	e_imincho_etc
148	1	0	3900	녹차 라떼	252	녹차에 우유가 더해져 부담없이 즐길 수 있는 음료	e_greet_etc
148	1	0	3900	녹차 라떼	191	녹차에 우유가 더해져 부담없이 즐길 수 있는 음료	e_igreet_etc
144	1	0	3900	초콜릿	376	진한 모카 시럽과 부드러운 우유, 그리고 달콤한 휘핑크림의 삼박자가 조화를 이루는 음료	e_cho_etc
144	0	0	3900	초콜릿	318	진한 모카 시럽과 부드러운 우유, 그리고 달콤한 휘핑크림의 삼박자가 조화를 이루는 음료	e_icho_etc
143	0	0	4700	버블 흑당 라떼	308	진하고 달콤한 흑당에 쫄깃한 버블이 어우러진 논 커피 음료	e_bubbslat_etc
142	0	0	3700	흑당 라떼	233	진하고 달콤한 흑당과 고소한 우유가 어우러진 논커피 음료	e_bslat_etc
141	0	0	3700	달고나 라떼	286	달콤한 달고나와 우유가 조화롭게 어우러져, 달고나 분태의 바삭한 식감과 함께 즐길 수 있는 제품	e_dallat_etc
172	0	0	2900	소금 버터 스콘	475	버터 풍미가 가득 느껴지는 고소하고 짭짤한 소금 버터 스콘(딸기쨈과 함께 제공)	e_salbusc_br
172	0	0	3000	소금빵	207	겉은 바삭하고 속은 촉촉한 겉바속촉 소금빵	e_sal_br
170	0	0	3900	소세지 바질 소금빵	254	향긋한 바질의 향과 짭짤한 소세지의 조화가 좋은 소금빵	e_saubasal_vr
156	0	0	2500	흑임자 슈크림 붕어빵	260	고소한 흑임자 반죽안에 부드럽고 달콤한 슈크림이 들어간 흑임자 슈크림 붕어빵	e_blsub_br
158	1	0	4200	베이컨 포테이토 스퀘어 피자	317	큼직한 큐브 포테이토와 짭짤한 맛의 베이컨이 토핑되어 포만감을 느낄 수 있는 조각피자	e_baposqp_br
158	1	0	4200	하와이안 스퀘어 피자	325	푹신한 도우 위에 짭짜름한 베이컨과 파인애플, 모짜렐라, 체다치즈가 어우러진 간편한 한끼 스퀘어 피자	e_hawsqp_br
158	1	0	4200	불닭고구마 스퀘어 피자	347	푹신한 도우 위에 맛있게 매운 불닭과 큐브 고구마, 모짜렐라, 체다치즈가 어우러진 간편한 한끼 스퀘어 피자	e_bulsqp_br
167	0	0	3200	플레인 크로플	265	크루아상을 와플 모양의로 찍어 만든 크로플 위에 메이플 시럽과 슈가파우더가 올라간 기본 타입 크로플	e_pcrof_br
167	0	0	3500	토피넛 크로플	753	플레인 크로플과 토피넛베이스, 아몬드 브리틀과 아몬드 슬라이스, 아이스크림이 올라간 크로플을 추가하여 취향에 따라 즐길 수 있는 플레이팅 크로플	e_tofcrof_br
167	0	1	2900	플레인 꽈루아상	242	크루아상을 꽈배기처럼 꼬아 만든 꽈배기. 크루아상 위에 슈가파우더를 토핑한 크루아상의 확장 디저트	e_pccro_br
167	0	1	3600	토피넛 꽈루아상	422	토피넛 베이스, 아몬드 브리틀과 아몬드 분태가 올라간 꽈루아상에 플로팅 크림을 곁들여 부어먹거나 찍어먹을 수 있는 달달하고 고소한 꽈루아상의 플러스 버전	e_toffccro_br
171	0	0	3500	햄앤치즈 샌드위치	203	촉촉하고 부드러운 빵속에 달콤한 버터크림 소스, 치즈, 스모크햄을 샌드해 만든 대만식 샌드위치	e_hamches_br
171	0	0	4700	에그 베이컨 과카몰리 샌드위치	370	겉은 바삭하고 속은 부드러운 깜빠뉴 사이에 촉촉한 과카몰리 샐러드와 바삭한 베이컨, 치즈, 달걀 프라이가 조화를 이룬 제품	e_ebaguas_br
158	0	0	4500	페퍼로니 피자 샌드위치	398	겉은 바삭하고 속은 부드러운 깜빠뉴 사이에 토마토 소스와 갈린 불고기, 쫄기솬 모짜렐라 치즈가 페퍼로니와 조화를 이룬 제품	e_ppps_br
170	0	0	4200	핫치킨 브리또	396	매콤한 닭고기가 들어가 든든하게 한 끼 식사로 좋은 멕시코 요리	e_hchib_br
170	0	0	4200	소고기 브리또	420	한국식 불고기가 들어가 든든하게 한 끼 식사로 좋은 퓨전 멕시코 음식	e_bb_br
166	1	0	5400	메이플 넛 브레드	850	메이플 향이 풍부한 브레드에 풍성한 휘핑크림과 몸에 좋은 호두와 아몬드가 더해진 중독성 강한 허니브레드	e_mapnub_br
171	1	0	5200	허니 카라멜 브레드	746	은은한 시나몬과 진한 카라멜 코팅이 된 허니브레드에 휘핑크림을 더해 한결 부드러워진 맛의 허니브레드	e_hocarb_br
156	0	0	2900	생크림 와플	397	쫄깃한 와플과 생크림의 달콤함을 함께 즐길 수 있는 메뉴	e_cwaff_br
157	1	0	2500	오리지널 핫 번	240	따뜻한 번을 감싼 커피크림과 빵속에 부드럽게 녹아 든 버터가 조화를 이뤄 달콤짭쪼롬한 맛이 일품인 오리지널 번	e_hobu_br
159	1	0	2800	핫 치즈 번	235	부드러운 크림치즈 필링이 들어있어 더욱 향긋하고 커피와 잘 어울리는 번	e_hochebu_br
167	0	0	2700	플레인 와플	327	담백하고 쫄깃한 그대로를 즐길 수 있는 정통 벨기에 와플	e_pwaff_br
167	0	0	3500	달고나 아이스크림 와플	560	쫄깃한 와플에 부드럽고 달콤한 아이스크림을 더하고, 달콤쌉싸름한 달고나의 깊고 진한 풍미와 바삭한 식감까지 느낄 수 있는 메뉴	e_daliwaff_br
172	0	0	2000	프레즐	250	따뜻하게 데우면 프레즐 속 숨어있던 달콤한 크림치즈가 녹으면서 부드러운 향이 살아나는 대표 인기 메뉴	e_plaz_br
171	0	0	2500	블루베리 베이글	280	몸에 좋은 블루베리가 듬뿍 들어가 있어 한입 물면 입안 가득 블루베리 향이 퍼지는 베이글	e_blube_br
171	0	0	2000	플레인 베이글	280	아침식사 대용으로 좋은 담백하고 쫄깃한 맛의 베이글	e_plbeg_br
171	0	0	2200	어니언 베이글	280	한국인의 입맛에 맞는 양파로 맛을 낸 인기만점 베이글	e_oni_br
167	0	0	3200	메이플 와플	354	고소한 와플과 달콤한 메이플 향이 입안 가득 은은하게 퍼지는 메뉴	e_mapwaff_br
167	0	0	3400	크림치즈 와플	415	와플과 함께 고소하고 진한 크림치즈의 풍미를 더해 더욱 깊은 맛을 즐길 수 있는 메뉴	e_cchewaff_br
158	1	0	2500	크로크 무슈	453	햄과 치즈가 들어있어 담백하고 고소한 맛을 즐길 수 있는, 한끼 식사 대용으로 좋은 제품	e_corocm_br
164	0	0	2000	잉글리쉬 머핀	278	폭신한 잉글리쉬 머핀에 달걀, 햄, 치즈 그리고 롷머스터드가 발라진 영국식 아침 식사 대용 제품	e_muff_br
167	0	0	2200	크루아상	260	프랑스산 버터를 듬뿍 넣어 롤링한 크루아상으로 버터 특유의 고소함과 담백함을 풍부하게 느낄 수 있는 제품	e_croa_br
280	1	0	4000	버터 팬케이크	412	버터가 올라간 부드러운 팬케이크 위에 달콤한 메이클 시럽을 부어서 음료 등과 가볍게 먹기 좋은 팬케이크	e_bupan_ca
292	1	0	2200	쌍쌍 츄로스	265	시나몬 슈가로 마무리한 바삭한 식감을 가진 츄로스. 커피와 함께 할 경우 더욱 풍부한 맛을 느낄 수 있는 베이커리	e_choro_br
273	0	0	2100	초코렛 청크 쿠키	341	진하고 부드러운 초코렛칩이 풍부한 쿠키	e_choc_ck
279	0	0	2100	화이트 초코 마카다미아 쿠키	356	마카다미아 넛의 고소함과 화이트 초콜렛의 달콤함이 조화를 이루는 쿠키.	e_wchoma_ck
273	0	0	1300	초콜릿 마카롱	122	초콜잇 가나슈를 샌드하여 겉은 바삭하고 속은 쫄깃한 마카롱	e_choma_ck
274	0	0	1300	산딸기 마카롱	100	새콤달콤한 산딸기쨈을 샌드하여 겉은 바삭하고 속은 쫄깃한 마카롱	e_strma_ck
280	0	0	1300	바닐라 마카롱	140	바닐라 빈이 들어있는 바닐라 크림을 샌드하여 겉은 바삭하고 속은 쫄깃한 마카롱	e_vanma_ck
274	0	0	1800	스트로베리 치즈 마카롱	126	진한 크림치즈 풍미의 크림과 속안에 숨겨진 딸기 퓨레가 어우러진 달달한 마카롱	e_strchema_ck
273	0	0	1800	얼그레이 쇼콜라 마카롱	136	풍부한 맛의 얼그레이 크림과 진한 초코 가나슈가 어우러져, 밀크티의 부드러운 단맛을 느낄 수 있는 마카롱	e_ealchoma_ck
199	0	0	4500	초코 티라미수	330	크림치즈와 달콤한 초콜렛이 조화를 이우고 진하고 고운 코코아 파우더가 맛에 깊이를 더하는 메뉴	e_chotra_ca
201	0	0	4500	수플레 치즈 케이크	370	치즈 고유의 부드러움과 촉촉함이 살아있는 케이크	e_che_ca
194	0	0	4700	데블스 초코 케이크	426	진한 초콜릿과 코코아 시트로 만든 초콜릿 케이크	e_cho_ca
199	0	0	4300	떠먹는 티라미수	395	진한 에스프레소 시럽을 이탈리아 정통 쿠키인 레이디 핑거에 적셔 마스카포네 치즈 무스와 코코아 파우더를 토핑한 티라미수 케이크	e_ddtira_ca
196	0	0	4800	밀크레이프 케이크	179	한장 한장 정성스레 구운 촉촉한 크레이프 시트사이에 겹겹이 느껴지는 부드러운 크림이 포인트인 케이크	e_craf_ca
278	0	0	2100	스노우 쿠키슈	215	부드럽고 시원한 크림과 바삭한 쿠키가 조화로운 디저트	e_snck_ck
273	0	0	2000	초코칩 머핀	420	진하고 달콤한 초콜렛이 통째로 들어가 특히 여성들에게 인기가 좋은 머핀	e_chopm_br
278	0	0	2500	크림치즈 머핀	432	담백한 치즈 고유의 맛과 향이나 식욕을 돋우는 머핀	e_chem_br
284	0	0	2300	블루베리 머핀	433	쑥쑥 박힌 큼직한 블루베리가 눈에 보여 더 먹음직스러운 머핀	e_blum_br
