menu_id	ice_t_id	menu_t_id	stor_m_price	stor_m_name	stor_m_cal	stor_m_info	stor_m_img
73	1	1	4500	카페 아메리카노	10	진한 에스프레소와 뜨거운 물을 섞어 스타벅스의 깔끔하고 강렬한 에스프레소를 가장 부드럽게 잘 느낄 수 있는 커피	s_caam_caf
73	0	1	4500	아이스 카페 아메리카노	10	진한 에스프레소에 시원한 정수물과 얼음을 더하여 스타벅스의 깔끔하고 강렬한 에스프레소를 가장 부드럽고 시원하게 즐길 수 있는 커피	s_icaam_caf
82	1	0	5400	카라멜 마키아또	200	향긋한 바닐라 시럽과 따뜻한 스팀 밀크 위에 풍성한 우유 거품을 얹고 점을 찍듯이 에스프레소를 부은 후 벌집 모양으로 카라멜 드리즐을 올린 달콤한 커피 음료	s_carmac_caf
82	0	0	5400	아이스 카라멜 마키아또	190	향긋한 바닐라 시럽과 시원한 우유와 얼음을 넣고 점을 찍듯이 에스프레소를 부은 후 벌집 모양으로 카라멜 드리즐을 올린 달콤한 커피 음료	s_icarmac_caf
84	1	0	5000	카푸치노	110	풍부하고 진한 에스프레소에 따뜻한 우유와 벨벳 같은 우유 거품이 1:1 비율로 어우러져 마무리된 커피 음료	s_cappu_caf
84	0	0	5000	아이스 카푸치노	115	풍부하고 진한 에스프레소에 신선한 우유와 우유 거품이 얼음과 함께 들어간 시원하고 부드러운 커피 음료	s_icappu_caf
83	1	0	5500	더 그린 쑥 크림 라떼	365	은은한 쑥과 곡물에 블론드 샷이 어우러져 고소하고 부드러운 라떼 달콤한 쑥 폼이 올라가 부드럽게 즐기는 아인슈페너 음료	s_greemugc_caf
83	1	0	5500	아이스 더 그린 쑥 크림 라떼	325	은은한 쑥과 곡물에 블론드 샷이 어우러져 고소하고 부드러운 라떼 달콤한 쑥 폼이 올라가 부드럽게 즐기는 아인슈페너 음료	s_igreemugc_caf
83	1	0	5200	라벤더 카페 브레베	400	진한 리저브 에스프레소 샷과 은은한 라벤더향이 고급스럽게 어우러진 부드럽고 세련된 풍미의 라벤더 카페 브레베	s_lavcabre_caf
83	1	0	5200	아이스 라벤더 카페 브레베	400	진한 리저브 에스프레소 샷과 은은한 라벤더향이 고급스럽게 어우러진 부드럽고 세련된 풍미의 라벤더 카페 브레베	s_ilavcabre_caf
80	1	0	5000	바닐라 빈 라떼	245	리저브만을 위한 프리미엄 바닐라 빈 시럽이 부드럽게 어우러진 카페 라떼	s_vanlb_caf
80	0	0	5000	아이스 바닐라 빈 라떼	245	리저브만을 위한 프리미엄 바닐라 빈 시럽이 부드럽게 어우러진 카페 라떼	s_ivanlb_caf
93	0	0	6000	사케라또 비안코 오버 아이스	270	얼음과 같이 쉐이킹하여 차가워진 진한 리저브 에스프레소와 하우스 메이드 크림이 어우러진 달콤한 음료	s_shak_caf
78	1	1	5000	스타벅스 돌체 라떼	255	스타벅스의 다른 커피 음료보다 더욱 깊은 커피의 맛과 향에 깔끔한 무지방 우유와 부드러운 돌체 시럽이 들어간 음료로 달콤하고 진한 커피 라떼	s_dollat_caf
78	0	1	5000	아이스 스타벅스 돌체 라떼	255	스타벅스의 다른 커피 음료보다 더욱 깊은 커피의 맛과 향에 깔끔한 무지방 우유와 부드러운 돌체 시럽이 들어간 음료로 달콤하고 진한 커피 라떼	s_idollat_caf
83	1	0	5000	카페 라떼	180	풍부하고 진한 에스프레소가 신선한 스팀 밀크를 만나 부드러워진 커피 위에 우유 거품을 살짝 얹은 대표적인 커피 라떼	s_caflat_caf
83	0	0	5000	아이스 카페 라떼	180	풍부하고 진한 에스프레소가 신선한 스팀 밀크를 만나 부드러워진 커피 위에 우유 거품을 살짝 얹은 대표적인 커피 라떼	s_icaflat_caf
90	1	0	5500	카페 모카	290	진한 초콜릿 모카 시럽과 풍부한 에스프레소를 스팀 밀크와 섞어 휘핑크림으로 마무리한 음료로 진한 에스프레소와 초콜릿 맛이 어우러진 커피	s_cafmoc_caf
90	0	0	5500	아이스 카페 모카	290	진한 초콜릿 모카 시럽과 풍부한 에스프레소를 스팀 밀크와 섞어 휘핑크림으로 마무리한 음료로 진한 에스프레소와 초콜릿 맛이 어우러진 커피	s_icafmoc_caf
91	1	0	5000	화이트 초콜릿 모카	345	달콤하고 부드러운 화이트 초콜릿 시럽과 에스프레소를 스팀 밀크와 섞어 휘핑크림으로 마무리한 음료로 달콤함과 강렬한 에스프레소가 부드럽게 어우러진 커피	s_wchomoc_caf
91	0	0	5000	아이스 화이트 초콜릿 모카	345	달콤하고 부드러운 화이트 초콜릿 시럽과 에스프레소를 신선한 우유 그리고 얼음과 섞어 휘핑크림으로 마무리한 음료로 달콤함과 강렬한 에스프레소가 부드럽게 어우러진 커피	s_iwchomoc_caf
93	0	0	6200	사케라또 아포가토	290	민트 잎과 쉐이킹한 리저브 에스프레소를 바닐라 아이스크림에 부어 프레쉬함과 달콤함이 조화롭게 퍼지는 리저브 만의 디저트 음료	s_shakafo_caf
86	0	0	4900	콜드브루	5	콜드 브루 전용 원두를 차가운 물로 추출하여 한정된 양만 제공됩니다. 깊은 풍미의 새로운 커피 경험을 즐겨보세요.	s_colb_caf
113	0	0	5900	라즈베리 팝 쉐이큰 티	115	산뜻하게 블렌딩한 티바나 티와 라즈베리 과육이 쉐이큰되며 만들어지는 달콤 새콤함이 밸런스 좋게 어우러지는 아이스티	s_raspop_tea
100	1	0	4500	민트 블렌드 티	1	스피어민트, 페퍼민트, 레몬머틀이 블렌딩된 상쾌한 허브 티	s_minble_tea
100	0	0	4500	아이스 민트 블렌드 티	1	스피어민트, 페퍼민트, 레몬머틀이 블렌딩된 상쾌한 허브 티	s_iminble_tea
98	1	0	4500	얼 그레이 티	1	꽃향 가득한 라벤더와 베르가못 향이 진한 홍차와 블렌딩된 향긋한 블랙 티	s_earlg_tea
98	0	0	4500	아이스 얼 그레이 티	1	꽃향 가득한 라벤더와 베르가못 향이 진한 홍차와 블렌딩된 향긋한 블랙 티	s_iearlg_tea
113	1	0	4500	유스베리 티	1	제주산 찻잎으로 만든 황차에 사과, 망고, 파인애플, 히비스커스, 로즈힙 등이 블렌딩되어 핑크빛 컬러가 감도는 수색과 베리류의 새콤함을 느낄 수 있는 옐로우 티	s_youthb_tea
113	0	0	4500	아이스 유스베리 티	10	제주산 찻잎으로 만든 황차에 사과, 망고, 파인애플, 히비스커스, 로즈힙 등이 블렌딩되어 핑크빛 컬러가 감도는 수색과 베리류의 새콤함을 느낄 수 있는 옐로우 티	s_iyouthb_tea
104	1	0	5900	유자 민트 티	235	달콤한 국내산 고흥 유자와 알싸하고 은은한 진저, 우릴 수록 상쾌한 민트 티가 조화로운 유자 민트 티	s_yumin_tea
104	0	0	5900	아이스 유자 민트 티	145	달콤한 국내산 고흥 유자와 알싸하고 은은한 진저와 상쾌한 민트 티가 조화로운 유자 민트 티	s_iyumin_tea
112	1	0	4500	잉글리쉬 브렉퍼스트 티	9	인도 아삼, 제주도 유기농 홍차가 블렌딩되어 진한 벌꿀향과 그윽한 몰트향이 특징인 블랙 티	s_enbre_tea
112	0	0	4500	아이스 잉글리쉬 브렉퍼스트 티	9	인도 아삼, 제주도 유기농 홍차가 블렌딩되어 진한 벌꿀향과 그윽한 몰트향이 특징인 블랙 티	s_ienbre_tea
95	1	0	5500	제주 유기 녹차	6	우수한 품질의 제주도 유기농 녹차로 만든 맑은 수색과 신선한 향, 맛이 뛰어난 녹차	s_jegree_tea
95	0	0	5500	아이스 제주 유기 녹차	6	우수한 품질의 제주도 유기농 녹차로 만든 맑은 수색과 신선한 향, 맛이 뛰어난 녹차	s_ijegree_tea
99	1	0	4500	캐모마일 블렌드 티	3	캐모마일과 레몬 그라스, 레몬밤, 히비스커스 등 블렌딩되어 은은하고 차분한 향이 기분을 좋게하는 허브 티	s_cham_tea
99	0	0	4500	아이스 캐모마일 블렌드 티	3	캐모마일과 레몬 그라스, 레몬밤, 히비스커스 등 블렌딩되어 은은하고 차분한 향이 기분을 좋게하는 허브 티	s_icham_tea
110	1	0	4500	히비스커스 블렌드 티	3	히비스커스, 사과, 파파야, 망고, 레몬그라스 등이 블렌딩된 상큼한 허브 티	s_hib_tea
110	0	0	4500	아이스 히비스커스 블렌드 티	3	히비스커스, 사과, 파파야, 망고, 레몬그라스 등이 블렌딩된 상큼한 허브 티	s_ihib_tea
107	1	0	5700	자몽 허니 블랙 티	125	새콤한 자몽과 달콤한 꿀이 깊고 그윽한 풍미의 스타벅스 티바나 블랙 티의 조화	s_grahonb_tea
107	0	0	5700	아이스 자몽 허니 블랙 티	125	새콤한 자몽과 달콤한 꿀이 깊고 그윽한 풍미의 스타벅스 티바나 블랙 티의 조화	s_igrahonb_tea
104	1	0	5500	제주 금귤 패션 티	230	제주 금귤과 패션 티가 만나 상큼함으로 리프레시 되는 음료 제주 해변가와 어울리는 청량감 있는 티 베리에이션 음료	s_jegtan_tea
104	0	0	5500	아이스 제주 금귤 패션 티	230	제주 금귤과 패션 티가 만나 상큼함으로 리프레시 되는 음료 제주 해변가와 어울리는 청량감 있는 티 베리에이션 음료	s_ijegtan_tea
104	0	0	5600	제주 한라봉 말차 블렌디드	330	청정한 제주를 느낄 수 있도록 제주산 말차, 한라봉을 사용한 시원하고 달콤한 프로즌 티	s_jehallam_tea
113	0	0	5500	플럼 선셋 유스베리 티	175	익숙한 자두와 상큼한 유스베리 티의 조합으로 일상적이지만 아름답고 특별한 선셋을 표현한 음료	s_plumsyou_tea
145	1	1	5700	시그니처 핫 초콜릿	500	깊고 진한 초콜릿과 부드러운 휘핑크림이 입안에서 사르르 녹는 프리미엄 초콜릿 음료	s_sighcho_etc
145	0	1	5700	아이스 시그니처 초콜릿	325	깊고 진한 초콜릿과 부드러운 휘핑크림이 입안에서 사르르 녹는 프리미엄 초콜릿 음료	s_isicho_etc
148	1	0	5900	제주 까망 라떼	445	[제주지역 한정음료] 제주도의 돌담길과 하르방의 풍경을 느낄 수 있는 음료로 고소한 흑임자와 달콤한 소보로 토핑으로 누구나 즐길 수 있는 음료	s_jeblalat_etc
148	0	0	5900	아이스 제주 까망 라떼	440	[제주지역 한정음료] 제주도의 돌담길과 하르방의 풍경을 느낄 수 있는 음료로 고소한 흑임자와 달콤한 소보로 토핑으로 시원하게 누구나 즐길 수 있는 음료	s_ijeblalat_etc
152	1	0	4100	스팀우유	215	부드럽고 담백한 따뜻한 우유.	s_stemm_etc
152	0	0	4100	우유	240	부드럽고 담백한 신선한 우유.	s_milk_etc
148	0	0	6900	말차 샷 아포가토	230	바닐라 빈이 가득한 아이스크림과 진한 말차샷이 달콤 쌉싸름하게 어우러진 아포가토	s_malafo_etc
148	1	0	6500	말차 티 슈페너	400	아인슈페너를 말차로 즐기는 음료. 진하고 쌉싸름한 말차와 글레이즈드의 달콤함이 만나 부드럽게 즐기기 좋은 티 음료	s_maleins_etc
148	0	0	6500	아이스 말차 티 슈페너	320	아인슈페너를 말차로 즐기는 음료. 진하고 쌉싸름한 말차와 글레이즈드의 달콤함이 만나 부드럽게 즐기기 좋은 티 음료	s_imaleins_etc
152	1	0	6100	얼 그레이 바닐라 티 라떼	360	2가지 티(블랙티, 얼 그레이 티)가 조화롭게 어우러지고 얼 그레이 폼과 바닐라의 풍미가 은은하게 퍼져 깔끔하고 부드러운 티 라떼 음료	s_ealgva_etc
152	0	0	6100	아이스 얼 그레이 바닐라 티 라떼	325	2가지 티(블랙티, 얼 그레이 티)가 조화롭게 어우러지고 얼 그레이 폼과 바닐라의 풍미가 은은하게 퍼져 깔끔하고 부드러운 티 라떼 음료	s_iealgva_etc
148	1	0	6100	제주 유기농 말차로 만든 라떼	205	차광재배한 어린 녹찻잎을 곱게 갈아 깊고 진한 말차 본연의 맛과 향을 부드럽게 즐길 수 있는 제주 유기농 말차로 만든 라떼	s_jemalla_etc
148	0	0	6100	아이스 제주 유기농 말차로 만든 라떼	155	차광재배한 어린 녹찻잎을 곱게 갈아 깊고 진한 말차 본연의 맛과 향을 부드럽게 즐길 수 있는 제주 유기농 말차로 만든 라떼	s_ijemalla_etc
152	1	0	5500	차이 티 라떼	200	스파이시한 향과 독특한 계피향, 달콤한 차이로 만든 부드러운 티 라떼	s_chala_etc
152	1	0	5500	아이스 차이 티 라떼	190	스파이시한 향과 독특한 계피향, 달콤한 차이로 만든 부드러운 티 라떼	s_ichala_etc
171	1	0	5900	바질 치즈 포카치아	360	바질 페스토와 모짜렐라, 체다 & 고다 치즈가 채워진 촉촉하고 폭신한 식감의 포카치아입니다.	s_basche_br
157	0	0	3500	우리 잣, 우유 크림번	385	폭신한 식감의 브리오쉬번 사이에 마스카포네 치즈와 우유, 그리고 국내산 잣으로 고소한 맛을 낸 크림을 듬뿍 채운 디저트 브레드입니다.	s_pinumil_br
171	0	0	5300	리얼 블루베리 베이글	261	블루베리의 상큼한 풍미가 매력적인 베이글로 국내산 감자, 보리가루를 넣어 더욱 촉촉하고 건강하게 만들었습니다.	s_bulbag_br
171	0	0	5300	포테이토 어니언 크림치즈 베이글	528	쫄깃한 탕종 베이글 사이에 어니언 칩으로 맛을 낸 크림치즈와 매쉬드 포테이토를 샌드한 베이글입니다.	s_poonche_br
171	0	0	3300	클래식 스콘	481	프랑스산 고급 버터로 만든 담백한 스콘입니다.	s_sco_br
170	1	0	4500	매콤 소시지 불고기 베이크	246	할라피뇨로 매콤한 맛을 낸 소시지 불고기 베이크입니다.	s_saubul_br
170	1	0	4500	스모크드 소시지 브레드	520	훈제된 도톰한 소시지와 머스타드 그릴드 어니언이 맛의 조화를 이룬 든든한 간식용 소시지 브레드입니다.	s_sau_br
196	0	0	6500	상큼한 레몬 케이크	870	상큼한 레몬 크림 치즈를 올린 케이크입니다. 케이크 안 쪽에 우유 생크림이 들어있어 더욱 부드럽게 즐길 수 있습니다.	s_lemc_ck
194	0	0	5700	7 레이어 가나슈 케이크	576	초콜릿, 가나슈, 모카로 만든 시트와 크림이 7개의 층을 이루어 모양부터 매력적인 케이크입니다.	s_gana_ck
201	0	0	5700	땅콩 버터 치즈 케이크	425	고소한 땅콩 버터를 듬뿍 넣은 달콤 짭짤한 치즈 케이크 위에 부드러운 마스카포네 크림을 올린 케이크입니다.	s_pebut_ck
195	0	0	5500	레드벨벳 크림치즈 케이크	510	레드벨벳 시트 사이에 크림치즈 무스를 샌드한 케이크입니다.	s_redchee_ck
199	0	0	6300	마스카포네 티라미수 케이크	476	고소한 마스카포네 치즈 크림에 촉촉한 커피 시트가 입안을 감싸는 기분 좋은 느낌의 떠먹는 티라미수입니다.	s_tiram_ck
221	0	0	5900	돔 피칸 타르트	435	타르트 시트에 달콤한 필링과 고소한 피칸을 돔 형태로 듬뿍 올려 구워낸 피칸 타르트 입니다	s_pecant_pi
196	0	0	5900	부드러운 생크림 카스텔라	575	부드러운 생크림이 듬뿍 들어있는 촉촉한 카스텔라입니다.	s_caste_ck
171	1	0	7800	바비큐 치킨 치즈 치아바타	320	바삭한 치아바타에 새콤달콤한 바비큐 소스 치킨, 베이컨, 치즈가 어우러진 샌드위치입니다.	s_barchich_br
174	0	0	3300	New 밀크 푸딩	122	신선한 우유와 국내산 달걀을 넣어 만든 부드럽고 달콤한 밀크 푸딩입니다.	s_mil_pu
176	0	0	3300	New 초콜릿 푸딩	182	벨기에 초콜릿과 국내산 달걀, 신선한 우유로 만든 진한 초콜릿 푸딩입니다.	s_cho_pu
256	0	0	5000	로고 코인 다크 초콜릿 (골드)	255	골드 틴 케이스에 들어있는 사이렌 로고 모양의 다크 초콜릿입니다.	s_gcho_cho
253	0	0	5200	리저브 초콜릿 세트	181	벨기에와 프랑스산 재료를 넣은 프리미엄 초콜릿	s_choset_cho
282	0	0	3300	다크 초콜릿 카우보이 쿠키	427	진한 다크 초콜릿과 고소한 피칸이 들어있는 쿠키입니다.	s_dcho_ck
279	0	0	3300	화이트 초콜릿 카우보이 쿠키	427	달콤한 화이트 초콜릿과 고소한 피칸이 들어있는 초콜릿 쿠키입니다.	s_wcho_ck
280	0	0	3200	러브스 초콜릿 마카롱	158	하트 모양의 겉은 바삭하고 속은 쫄깃한 초코 가나슈가 샌드된 진한 맛의 초콜릿 마카롱입니다	s_choma_ck
274	0	0	3200	러브스 스트로베리 마카롱	162	하트 모양의 겉은 바삭하고 속은 쫄깃한 상큼한 딸기 맛 마카롱입니다.	s_strma_ck
