menu_id	ice_t_id	menu_t_id	stor_m_price	stor_m_name	stor_m_cal	stor_m_info	stor_m_img
48	0	0	4100	아이스커피	80	진한 에스프레소에 시원한 정수물과 얼음을 더하여 깔끔하게 즐길 수 있는 커피	4_cof_caf.png
62	0	0	5600	화이트모카	120	달콤하고 부드러운 화이트 초콜릿 시럽과 에스프레소를 신선한 우유 그리고 얼음을 섞어 달콤함과 부드러움을 느낄 수 있는 커피	4_moca_caf.png
48	0	0	5600	아이스커피	150	달콤한 카라멜시럽과 부드러운 커피가 만난 커피	4_cof_caf.png
18	0	0	5200	망고프라페	150	달콤한 망고를 시원하게 즐길 수 있는 음료	1_mang_sk.png
174	0	0	5200	커피생크림피스	350	달달함과 풍미를 느낄 수 있는 케이크	2_cofsang_cak.png
174	0	0	6300	떠먹는스트로베리초콜릿생크림	325	달콤한 초콜릿과 새콤달콤한 딸기를 한번에 즐길 수 있는 디저트	2_strwcho_cak.png.png
171	0	0	4500	초코큐브케이크	340	달콤한 초코케이크	2_cho_cak.png
176	0	0	5600	떠먹는티라미수	160	깊은 커피의 향을 색다르게 즐길 수 있는 케이크	2_tira_cak.png
178	0	0	5700	뉴욕치즈케이크	180	치즈의 풍미를 그대로 즐길 수 있는 케이크	2_chee_cak.png
171	0	0	5700	트리플초콜릿무스케이크	257	달콤함의 달콤함의 달콤함을 즐길 수 있는 케이크	2_tricho_cak.png
195	0	0	6000	밀키베리무스	375	화이트 글리사쥬를 입혀 고급스러운 데코를 한 무스 디저트케이크	2_milbe_cak.png
48	1	0	4500	아메리카노	12	블렌드 원두로 추출한 에스프레소에 물을 더해, 풍부한 바디감을 느낄 수 있는 스탠다드 커피.	m_ame_caf.png
48	0	0	4500	아메리카노	12	블렌드 원두로 추출한 에스프레소에 물을 더해, 풍부한 바디감을 느낄 수 있는 스탠다드 커피.	m_iame_caf.png
59	1	0	5000	카푸치노	110	풍부하고 진한 에스프레소에 따뜻한 우유와 벨벳 같은 우유 거품이 1:1 비율로 어우러져 마무리된 커피 음료	s_cappu_caf.png
59	0	0	5000	아이스카푸치노	115	풍부하고 진한 에스프레소에 따뜻한 우유와 벨벳 같은 우유 거품이 1:1 비율로 어우러져 마무리된 커피 음료	s_cappu_caf.png
58	1	0	5000	카페라떼	175	에스프레소에 스팀 밀크를 추가해 부드럽게 즐기는 커피	4_cafelat_caf.png
58	0	0	5000	아이스카페라떼	175	에스프레소에 스팀 밀크를 추가해 부드럽게 즐기는 커피	4_cafelat_caf.png
62	1	0	5500	카페모카	290	진한 초콜릿 모카 시럽과 풍부한 에스프레소를 스팀 밀크와 섞어 휘핑크림으로 마무리한 음료로 진한 에스프레소와 초콜릿 맛이 어우러진 커피	s_cafmoc_caf.png
62	0	0	5500	카페모카	290	진한 초콜릿 모카 시럽과 풍부한 에스프레소를 스팀 밀크와 섞어 휘핑크림으로 마무리한 음료로 진한 에스프레소와 초콜릿 맛이 어우러진 커피	s_cafmoc_caf.png
239	0	0	3000	솔트초콜릿	150	단짠단짠의 정석 솔트초콜릿	5_saul_cho.png
240	0	0	3000	딸기초콜릿	150	딸기가 들어있는 딸기초콜릿	5_ddal_cho.png
242	0	0	3000	피넛초콜릿	150	씹히는 맛이 있는 피넛 초콜릿	5_pea_cho.png
243	0	0	3000	요거트초콜릿	150	새콤하게 달콤하게 요거트 초콜릿	5_yo_cho.png
244	0	0	3000	라즈베리초콜릿	150	진한 맛의 라즈베리 초콜릿	5_ras_cho.png
245	0	0	3000	바나나초콜릿	150	부드럽게 달콤한 바나나초콜릿	5_bana_cho.png
246	0	0	3000	체리초콜릿	150	체리의 맛이 느껴지는 체리초콜릿	5_che_cho.png
247	0	0	3000	얼그레이초콜릿	150	질리지 않는 맛의 얼그레이 초콜릿	5_ul_cho.png
248	0	0	3000	화이트초콜릿	150	달콤한 화이트초콜릿	5_wha_cho.png
249	0	0	3000	커피초콜릿	150	달달한 커피의 맛, 커피 초콜릿	5_cnc_cho.png
250	0	0	3000	블루베리초콜릿	150	새콤달콤 블루베리 초콜릿	5_blu_cho.png
251	0	0	3000	한라봉초콜릿	150	귤보다 더 상큼한 한라봉 초콜릿	5_han_cho.png
252	0	0	3000	쿠앤크초콜릿	150	쿠키도 맛있는 쿠앤크초콜릿	5_cnc_cho.png
253	0	0	3000	호두초콜릿	150	고소한 호두초콜릿	5_ho_cho.png
254	0	0	3000	아몬드초콜릿	150	오독오독 맛있는 아몬드초콜릿	5_amon_cho.png
255	0	0	3000	트러플초콜릿	150	고급지게 달콤한 트러플초콜릿	5_tru_cho.png
256	0	0	3000	생초콜릿	150	쫀득쫀득 생초콜릿	5_sang_cho.png
257	0	0	3000	허니밀크초콜릿	150	달콤하게 담백한 허니밀크초콜릿	5_honmil_cho.png
259	0	0	3000	딸기쿠키	450	새콤달콤 딸기쿠키	6_ddal_coo.png
261	0	0	3000	레드벨벳쿠키	450	크림치즈와 환상궁합! 레드벨벳쿠키	6_red_coo.png
