menu_id	ice_t_id	menu_t_id	stor_m_price	stor_m_name	stor_m_cal	stor_m_info	stor_m_img
63	0	0	6900	말차 샷 아포가토	230	바닐라 빈이 가득한 아이스크림과 진한 말차샷이 달콤 쌉싸름하게 어우러진 아포가토	s_malafo_etc.png
61	1	0	6500	말차 티 슈페너	400	아인슈페너를 말차로 즐기는 음료. 진하고 쌉싸름한 말차와 글레이즈드의 달콤함이 만나 부드럽게 즐기기 좋은 티 음료	s_maleins_etc.png
61	0	0	6500	아이스 말차 티 슈페너	320	아인슈페너를 말차로 즐기는 음료. 진하고 쌉싸름한 말차와 글레이즈드의 달콤함이 만나 부드럽게 즐기기 좋은 티 음료	s_imaleins_etc.png
119	1	0	6100	얼 그레이 바닐라 티 라떼	360	2가지 티(블랙티, 얼 그레이 티)가 조화롭게 어우러지고 얼 그레이 폼과 바닐라의 풍미가 은은하게 퍼져 깔끔하고 부드러운 티 라떼 음료	s_ealgva_etc.png
119	0	0	6100	아이스 얼 그레이 바닐라 티 라떼	325	2가지 티(블랙티, 얼 그레이 티)가 조화롭게 어우러지고 얼 그레이 폼과 바닐라의 풍미가 은은하게 퍼져 깔끔하고 부드러운 티 라떼 음료	s_iealgva_etc.png
115	1	0	6100	제주 유기농 말차로 만든 라떼	205	차광재배한 어린 녹찻잎을 곱게 갈아 깊고 진한 말차 본연의 맛과 향을 부드럽게 즐길 수 있는 제주 유기농 말차로 만든 라떼	s_jemalla_etc.png
115	0	0	6100	아이스 제주 유기농 말차로 만든 라떼	155	차광재배한 어린 녹찻잎을 곱게 갈아 깊고 진한 말차 본연의 맛과 향을 부드럽게 즐길 수 있는 제주 유기농 말차로 만든 라떼	s_ijemalla_etc.png
124	0	0	3500	우리 잣, 우유 크림번	385	폭신한 식감의 브리오쉬번 사이에 마스카포네 치즈와 우유, 그리고 국내산 잣으로 고소한 맛을 낸 크림을 듬뿍 채운 디저트 브레드입니다.	s_pinumil_br.png
138	1	0	4500	스모크드 소시지 브레드	520	훈제된 도톰한 소시지와 머스타드 그릴드 어니언이 맛의 조화를 이룬 든든한 간식용 소시지 브레드입니다.	s_sau_br.png
147	0	0	5300	리얼 블루베리 베이글	261	블루베리의 상큼한 풍미가 매력적인 베이글로 국내산 감자, 보리가루를 넣어 더욱 촉촉하고 건강하게 만들었습니다.	s_bulbag_br.png
190	0	0	5700	7 레이어 가나슈 케이크	576	초콜릿, 가나슈, 모카로 만든 시트와 크림이 7개의 층을 이루어 모양부터 매력적인 케이크입니다.	s_gana_ck.png
172	0	0	5500	레드벨벳 크림치즈 케이크	510	레드벨벳 시트 사이에 크림치즈 무스를 샌드한 케이크입니다.	s_redchee_ck.png
178	0	0	6500	상큼한 레몬 케이크	870	상큼한 레몬 크림 치즈를 올린 케이크입니다. 케이크 안 쪽에 우유 생크림이 들어있어 더욱 부드럽게 즐길 수 있습니다.	s_lemc_ck.png
176	0	0	6300	마스카포네 티라미수 케이크	476	고소한 마스카포네 치즈 크림에 촉촉한 커피 시트가 입안을 감싸는 기분 좋은 느낌의 떠먹는 티라미수입니다.	s_tiram_ck.png
184	0	0	5700	땅콩 버터 치즈 케이크	425	고소한 땅콩 버터를 듬뿍 넣은 달콤 짭짤한 치즈 케이크 위에 부드러운 마스카포네 크림을 올린 케이크입니다.	s_pebut_ck.png
204	0	0	5900	돔 피칸 타르트	435	타르트 시트에 달콤한 필링과 고소한 피칸을 돔 형태로 듬뿍 올려 구워낸 피칸 타르트 입니다	s_pecant_pi.png
238	0	0	5200	리저브 초콜릿 세트	181	벨기에와 프랑스산 재료를 넣은 프리미엄 초콜릿	s_choset_cho.png
138	0	0	2500	소세지빵	500	소시지에 치즈를 듬뿍 얹고 옥수수까지 더한 소세지빵	p_saug_br.png
279	0	0	2800	큰 마들렌	332	약 13cm의 큰!마들렌 촉촉하고 부드러운 플레인 맛으로 커피 메뉴와 함께 즐겨보세요.	p_bmadl_br.png
280	0	0	2300	초콜릿 네모머핀	400	초코칩이 들어있는 진한 초코 맛 머핀	p_chosqmuf_br.png
262	0	0	3000	솔트카라멜쿠키	450	단짠단짠 질리지않는 솔트카라멜 쿠키	6_saulca_coo.png
263	0	0	3000	치즈쿠키	450	부드럽고 맛있는 치즈쿠키	6_che_coo.png
264	0	0	3000	화이트초코쿠키	450	달콤한 화이트초코쿠키	6_whco_coo.png
265	0	0	3000	아몬드쿠키	450	고소하고 달콤한 아몬드쿠키	6_amon_coo.png
266	0	0	3000	코코넛쿠키	450	이색적인 맛, 코코넛이 들어있는 쿠키	6_coco_coo.png
267	0	0	3000	더블초코쿠키	450	달콤하게 맛있는 더블초코쿠기	6_douco_coo.png
268	0	0	3000	퍼지쿠키	450	쫀득하게 달콤한 퍼지쿠키	6_fu_coo.png
269	0	0	3000	크렌베리쿠키	450	부담스럽지않게 달콤한 크렌베리쿠키	6_cren_coo.png
270	0	0	3000	피넛버터쿠키	450	고소하고 부드러운 피넛버터쿠키	6_peabut_coo.png
271	0	0	3000	오트밀쿠키	450	오트밀이 통으로 들어있는 오트밀쿠키	6_ot_coo.png
273	0	0	3000	검은깨쿠키	450	고소하고 건강한 검은깨쿠키	6_maca_coo.png
274	0	0	3000	단호박쿠키	450	건강간식으로 좋은 단호박쿠키	6_dan_coo.png
275	0	0	3000	콘사브레쿠키	450	옥수수맛이 느껴지는 부드러운 콘사브레쿠키	6_sab_coo.png
276	0	0	3000	딸기타르트쿠키	450	새콤달콤한 딸기타르트쿠키	6_ddalta_coo.png
277	0	0	3000	커피아몬드쿠키	450	깊은 커피와 고속한 아몬드맛이 느껴지는 커피아몬드쿠키	6_coffamon_coo.png
284	0	0	3000	초콜릿칩쿠키	450	초콜릿칩이 송송 박힌 쿠키	6_chochip_coo.png
285	0	0	3000	피낭시에	387	금괴를 닮은 모양으로 만들어진 피낭시에	6_pina_coo.png
4	0	0	3000	인절미스무디	400	인절미 맛 스무디	0_inpa_su.png
6	0	0	3000	깔라만시스무디	388	신 깔라만시 스무디	0_cal_su.png
10	0	0	3000	초코칩쉐이크	500	초코칩 들어간 쉐이크	1_cochip_sk.png
22	0	0	3000	밀크티쉐이크	500	밀크디에 얼음을 곱게간 쉐이크	1_mil_sk.png
24	0	0	3000	코코넛쉐이크	500	코코넛 맛 쉐이크	1_coco_sk.png
34	0	0	3000	샤인머스켓에이드	300	샤인머스켓청보도맛 탄산	2_chagrp_ade.png
42	0	0	3000	우롱밀크티	183	우롱차에 밀크가 더해진 우롱 밀크티	3_wiro_mt.png
43	0	0	3000	자스민밀크티	283	자스민 꽃잎이 들어간 밀크티	3_jas_mt.png
45	0	0	3000	녹차밀크티	283	녹차로 만든 밀크티	3_gremi_mt.png
46	0	0	3000	피스타치오밀크티	283	그린티를 넣은 밀크티	3_pist_mt.png
77	0	0	3000	라벤더	204	라벤더 허브티	5_lave_tea.png
185	0	0	4800	바스크치즈케이크	400	맛있는 바스크치즈케이크	2_bask_cak.png
